state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,loss,params
2,692,,"{'loss': 8.31532693330787, 'status': 'ok'}","{'tid': 692, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [692], 'd_hidden': [692], 'learning_rate': [692], 'num_hidden_layers': [692], 'seasonality_reg': [692], 'trend_reg': [692]}, 'vals': {'ar_reg': [0.0005123175487524967], 'd_hidden': [3.0], 'learning_rate': [0.0012863274191901547], 'num_hidden_layers': [23.0], 'seasonality_reg': [0.4347797705616778], 'trend_reg': [0.01066563285746183]}}",,,0,2023-05-16 16:40:05.061,2023-05-16 16:40:52.206,8.31532693330787,"{'ar_reg': [0.0005123175487524967], 'd_hidden': [3.0], 'learning_rate': [0.0012863274191901547], 'num_hidden_layers': [23.0], 'seasonality_reg': [0.4347797705616778], 'trend_reg': [0.01066563285746183]}"
2,685,,"{'loss': 8.316862840125765, 'status': 'ok'}","{'tid': 685, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [685], 'd_hidden': [685], 'learning_rate': [685], 'num_hidden_layers': [685], 'seasonality_reg': [685], 'trend_reg': [685]}, 'vals': {'ar_reg': [1.185771420948704], 'd_hidden': [12.0], 'learning_rate': [0.002527346761614502], 'num_hidden_layers': [24.0], 'seasonality_reg': [0.27400835543313634], 'trend_reg': [0.03396200643481665]}}",,,0,2023-05-16 16:34:35.112,2023-05-16 16:35:22.176,8.316862840125765,"{'ar_reg': [1.185771420948704], 'd_hidden': [12.0], 'learning_rate': [0.002527346761614502], 'num_hidden_layers': [24.0], 'seasonality_reg': [0.27400835543313634], 'trend_reg': [0.03396200643481665]}"
2,359,,"{'loss': 8.318798474711798, 'status': 'ok'}","{'tid': 359, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [359], 'd_hidden': [359], 'learning_rate': [359], 'num_hidden_layers': [359], 'seasonality_reg': [359], 'trend_reg': [359]}, 'vals': {'ar_reg': [0.00010388552510356909], 'd_hidden': [19.0], 'learning_rate': [0.0006250977933728456], 'num_hidden_layers': [20.0], 'seasonality_reg': [0.07711500521738834], 'trend_reg': [0.0005689824698374592]}}",,,0,2023-05-16 12:21:51.087,2023-05-16 12:22:36.343,8.318798474711798,"{'ar_reg': [0.00010388552510356909], 'd_hidden': [19.0], 'learning_rate': [0.0006250977933728456], 'num_hidden_layers': [20.0], 'seasonality_reg': [0.07711500521738834], 'trend_reg': [0.0005689824698374592]}"
2,312,,"{'loss': 8.332085037638878, 'status': 'ok'}","{'tid': 312, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [312], 'd_hidden': [312], 'learning_rate': [312], 'num_hidden_layers': [312], 'seasonality_reg': [312], 'trend_reg': [312]}, 'vals': {'ar_reg': [0.0010021555901121326], 'd_hidden': [20.0], 'learning_rate': [0.0008170437205649133], 'num_hidden_layers': [16.0], 'seasonality_reg': [0.029631888881283555], 'trend_reg': [0.00647082484234983]}}",,,0,2023-05-16 11:46:33.288,2023-05-16 11:47:18.477,8.332085037638878,"{'ar_reg': [0.0010021555901121326], 'd_hidden': [20.0], 'learning_rate': [0.0008170437205649133], 'num_hidden_layers': [16.0], 'seasonality_reg': [0.029631888881283555], 'trend_reg': [0.00647082484234983]}"
2,772,,"{'loss': 8.333532935279854, 'status': 'ok'}","{'tid': 772, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [772], 'd_hidden': [772], 'learning_rate': [772], 'num_hidden_layers': [772], 'seasonality_reg': [772], 'trend_reg': [772]}, 'vals': {'ar_reg': [0.0005007068307998519], 'd_hidden': [4.0], 'learning_rate': [0.0015754097677269801], 'num_hidden_layers': [20.0], 'seasonality_reg': [0.33388905333215524], 'trend_reg': [0.004059133885389465]}}",,,0,2023-05-16 17:45:23.725,2023-05-16 17:46:17.072,8.333532935279854,"{'ar_reg': [0.0005007068307998519], 'd_hidden': [4.0], 'learning_rate': [0.0015754097677269801], 'num_hidden_layers': [20.0], 'seasonality_reg': [0.33388905333215524], 'trend_reg': [0.004059133885389465]}"
2,503,,"{'loss': 8.336347843987125, 'status': 'ok'}","{'tid': 503, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [503], 'd_hidden': [503], 'learning_rate': [503], 'num_hidden_layers': [503], 'seasonality_reg': [503], 'trend_reg': [503]}, 'vals': {'ar_reg': [0.00010055999031122866], 'd_hidden': [10.0], 'learning_rate': [0.0017917552328956168], 'num_hidden_layers': [24.0], 'seasonality_reg': [2.821583765292336], 'trend_reg': [0.0009018566171147251]}}",,,0,2023-05-16 14:09:54.792,2023-05-16 14:10:39.198,8.336347843987125,"{'ar_reg': [0.00010055999031122866], 'd_hidden': [10.0], 'learning_rate': [0.0017917552328956168], 'num_hidden_layers': [24.0], 'seasonality_reg': [2.821583765292336], 'trend_reg': [0.0009018566171147251]}"
2,750,,"{'loss': 8.341218605554532, 'status': 'ok'}","{'tid': 750, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [750], 'd_hidden': [750], 'learning_rate': [750], 'num_hidden_layers': [750], 'seasonality_reg': [750], 'trend_reg': [750]}, 'vals': {'ar_reg': [0.016241544669707057], 'd_hidden': [6.0], 'learning_rate': [0.0030858122655185337], 'num_hidden_layers': [29.0], 'seasonality_reg': [0.00737468764389449], 'trend_reg': [0.006714145117957876]}}",,,0,2023-05-16 17:25:05.666,2023-05-16 17:26:05.607,8.341218605554532,"{'ar_reg': [0.016241544669707057], 'd_hidden': [6.0], 'learning_rate': [0.0030858122655185337], 'num_hidden_layers': [29.0], 'seasonality_reg': [0.00737468764389449], 'trend_reg': [0.006714145117957876]}"
2,439,,"{'loss': 8.341614097293753, 'status': 'ok'}","{'tid': 439, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [439], 'd_hidden': [439], 'learning_rate': [439], 'num_hidden_layers': [439], 'seasonality_reg': [439], 'trend_reg': [439]}, 'vals': {'ar_reg': [0.0003932903782570905], 'd_hidden': [26.0], 'learning_rate': [0.0012216536851629989], 'num_hidden_layers': [26.0], 'seasonality_reg': [0.01808836945673154], 'trend_reg': [0.06217062974151329]}}",,,0,2023-05-16 13:21:54.786,2023-05-16 13:22:39.967,8.341614097293753,"{'ar_reg': [0.0003932903782570905], 'd_hidden': [26.0], 'learning_rate': [0.0012216536851629989], 'num_hidden_layers': [26.0], 'seasonality_reg': [0.01808836945673154], 'trend_reg': [0.06217062974151329]}"
2,205,,"{'loss': 8.356779874260896, 'status': 'ok'}","{'tid': 205, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [205], 'd_hidden': [205], 'learning_rate': [205], 'num_hidden_layers': [205], 'seasonality_reg': [205], 'trend_reg': [205]}, 'vals': {'ar_reg': [0.0014541407527175765], 'd_hidden': [35.0], 'learning_rate': [0.002479123909615267], 'num_hidden_layers': [16.0], 'seasonality_reg': [0.00419783134139742], 'trend_reg': [0.010738201271047246]}}",,,0,2023-05-16 10:26:22.907,2023-05-16 10:27:07.648,8.356779874260896,"{'ar_reg': [0.0014541407527175765], 'd_hidden': [35.0], 'learning_rate': [0.002479123909615267], 'num_hidden_layers': [16.0], 'seasonality_reg': [0.00419783134139742], 'trend_reg': [0.010738201271047246]}"
2,799,,"{'loss': 8.357148430853837, 'status': 'ok'}","{'tid': 799, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [799], 'd_hidden': [799], 'learning_rate': [799], 'num_hidden_layers': [799], 'seasonality_reg': [799], 'trend_reg': [799]}, 'vals': {'ar_reg': [0.0006014996506792675], 'd_hidden': [18.0], 'learning_rate': [0.001373666266614714], 'num_hidden_layers': [27.0], 'seasonality_reg': [0.3398592696069186], 'trend_reg': [0.00476626709833819]}}",,,0,2023-05-16 18:08:17.026,2023-05-16 18:09:02.587,8.357148430853837,"{'ar_reg': [0.0006014996506792675], 'd_hidden': [18.0], 'learning_rate': [0.001373666266614714], 'num_hidden_layers': [27.0], 'seasonality_reg': [0.3398592696069186], 'trend_reg': [0.00476626709833819]}"
2,558,,"{'loss': 8.358000905737804, 'status': 'ok'}","{'tid': 558, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [558], 'd_hidden': [558], 'learning_rate': [558], 'num_hidden_layers': [558], 'seasonality_reg': [558], 'trend_reg': [558]}, 'vals': {'ar_reg': [0.007227992398015388], 'd_hidden': [14.0], 'learning_rate': [0.0014827748460941124], 'num_hidden_layers': [24.0], 'seasonality_reg': [6.1985841488296245], 'trend_reg': [0.005105812689860214]}}",,,0,2023-05-16 14:51:10.391,2023-05-16 14:51:55.100,8.358000905737804,"{'ar_reg': [0.007227992398015388], 'd_hidden': [14.0], 'learning_rate': [0.0014827748460941124], 'num_hidden_layers': [24.0], 'seasonality_reg': [6.1985841488296245], 'trend_reg': [0.005105812689860214]}"
2,427,,"{'loss': 8.359374539246756, 'status': 'ok'}","{'tid': 427, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [427], 'd_hidden': [427], 'learning_rate': [427], 'num_hidden_layers': [427], 'seasonality_reg': [427], 'trend_reg': [427]}, 'vals': {'ar_reg': [0.00015229702974749139], 'd_hidden': [15.0], 'learning_rate': [0.0005546952199129658], 'num_hidden_layers': [21.0], 'seasonality_reg': [0.058928214860953024], 'trend_reg': [0.004130354810165764]}}",,,0,2023-05-16 13:12:53.733,2023-05-16 13:13:38.686,8.359374539246756,"{'ar_reg': [0.00015229702974749139], 'd_hidden': [15.0], 'learning_rate': [0.0005546952199129658], 'num_hidden_layers': [21.0], 'seasonality_reg': [0.058928214860953024], 'trend_reg': [0.004130354810165764]}"
2,484,,"{'loss': 8.361632661494786, 'status': 'ok'}","{'tid': 484, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [484], 'd_hidden': [484], 'learning_rate': [484], 'num_hidden_layers': [484], 'seasonality_reg': [484], 'trend_reg': [484]}, 'vals': {'ar_reg': [0.011675948233812069], 'd_hidden': [16.0], 'learning_rate': [0.0026890582737911666], 'num_hidden_layers': [28.0], 'seasonality_reg': [0.06144643715469184], 'trend_reg': [4.680855388607944]}}",,,0,2023-05-16 13:55:41.426,2023-05-16 13:56:25.977,8.361632661494786,"{'ar_reg': [0.011675948233812069], 'd_hidden': [16.0], 'learning_rate': [0.0026890582737911666], 'num_hidden_layers': [28.0], 'seasonality_reg': [0.06144643715469184], 'trend_reg': [4.680855388607944]}"
2,198,,"{'loss': 8.362615440332931, 'status': 'ok'}","{'tid': 198, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [198], 'd_hidden': [198], 'learning_rate': [198], 'num_hidden_layers': [198], 'seasonality_reg': [198], 'trend_reg': [198]}, 'vals': {'ar_reg': [0.000820809919465892], 'd_hidden': [26.0], 'learning_rate': [0.0008549170251439862], 'num_hidden_layers': [10.0], 'seasonality_reg': [4.3795730454358335], 'trend_reg': [0.0003427519596064728]}}",,,0,2023-05-16 10:21:08.344,2023-05-16 10:21:53.365,8.362615440332931,"{'ar_reg': [0.000820809919465892], 'd_hidden': [26.0], 'learning_rate': [0.0008549170251439862], 'num_hidden_layers': [10.0], 'seasonality_reg': [4.3795730454358335], 'trend_reg': [0.0003427519596064728]}"
2,549,,"{'loss': 8.363498800688705, 'status': 'ok'}","{'tid': 549, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [549], 'd_hidden': [549], 'learning_rate': [549], 'num_hidden_layers': [549], 'seasonality_reg': [549], 'trend_reg': [549]}, 'vals': {'ar_reg': [0.0006898211188259172], 'd_hidden': [11.0], 'learning_rate': [0.003753757936539946], 'num_hidden_layers': [27.0], 'seasonality_reg': [0.0036298581264881014], 'trend_reg': [0.004317717964180926]}}",,,0,2023-05-16 14:44:24.901,2023-05-16 14:45:09.709,8.363498800688705,"{'ar_reg': [0.0006898211188259172], 'd_hidden': [11.0], 'learning_rate': [0.003753757936539946], 'num_hidden_layers': [27.0], 'seasonality_reg': [0.0036298581264881014], 'trend_reg': [0.004317717964180926]}"
2,367,,"{'loss': 8.363903801552913, 'status': 'ok'}","{'tid': 367, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [367], 'd_hidden': [367], 'learning_rate': [367], 'num_hidden_layers': [367], 'seasonality_reg': [367], 'trend_reg': [367]}, 'vals': {'ar_reg': [0.0003224942777304737], 'd_hidden': [7.0], 'learning_rate': [0.0015686459912763713], 'num_hidden_layers': [19.0], 'seasonality_reg': [0.022069489018050448], 'trend_reg': [0.0077138861072883836]}}",,,0,2023-05-16 12:27:51.825,2023-05-16 12:28:36.762,8.363903801552913,"{'ar_reg': [0.0003224942777304737], 'd_hidden': [7.0], 'learning_rate': [0.0015686459912763713], 'num_hidden_layers': [19.0], 'seasonality_reg': [0.022069489018050448], 'trend_reg': [0.0077138861072883836]}"
2,445,,"{'loss': 8.367295033554468, 'status': 'ok'}","{'tid': 445, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [445], 'd_hidden': [445], 'learning_rate': [445], 'num_hidden_layers': [445], 'seasonality_reg': [445], 'trend_reg': [445]}, 'vals': {'ar_reg': [0.001843783902322221], 'd_hidden': [22.0], 'learning_rate': [0.0019509146675993408], 'num_hidden_layers': [20.0], 'seasonality_reg': [0.024764911525934085], 'trend_reg': [0.009178858244318123]}}",,,0,2023-05-16 13:26:24.604,2023-05-16 13:27:09.463,8.367295033554468,"{'ar_reg': [0.001843783902322221], 'd_hidden': [22.0], 'learning_rate': [0.0019509146675993408], 'num_hidden_layers': [20.0], 'seasonality_reg': [0.024764911525934085], 'trend_reg': [0.009178858244318123]}"
2,290,,"{'loss': 8.36919313124158, 'status': 'ok'}","{'tid': 290, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [290], 'd_hidden': [290], 'learning_rate': [290], 'num_hidden_layers': [290], 'seasonality_reg': [290], 'trend_reg': [290]}, 'vals': {'ar_reg': [0.0023153234072794734], 'd_hidden': [26.0], 'learning_rate': [0.0043540735735247945], 'num_hidden_layers': [28.0], 'seasonality_reg': [0.5697668024763667], 'trend_reg': [1.006233549006725]}}",,,0,2023-05-16 11:30:02.707,2023-05-16 11:30:47.822,8.36919313124158,"{'ar_reg': [0.0023153234072794734], 'd_hidden': [26.0], 'learning_rate': [0.0043540735735247945], 'num_hidden_layers': [28.0], 'seasonality_reg': [0.5697668024763667], 'trend_reg': [1.006233549006725]}"
2,94,,"{'loss': 8.369501224340572, 'status': 'ok'}","{'tid': 94, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [94], 'd_hidden': [94], 'learning_rate': [94], 'num_hidden_layers': [94], 'seasonality_reg': [94], 'trend_reg': [94]}, 'vals': {'ar_reg': [0.0001300077001298066], 'd_hidden': [40.0], 'learning_rate': [0.0010897459171776791], 'num_hidden_layers': [4.0], 'seasonality_reg': [3.8925716492703657], 'trend_reg': [0.0019402162688429104]}}",,,0,2023-05-16 09:02:42.163,2023-05-16 09:03:27.752,8.369501224340572,"{'ar_reg': [0.0001300077001298066], 'd_hidden': [40.0], 'learning_rate': [0.0010897459171776791], 'num_hidden_layers': [4.0], 'seasonality_reg': [3.8925716492703657], 'trend_reg': [0.0019402162688429104]}"
2,597,,"{'loss': 8.370899578233816, 'status': 'ok'}","{'tid': 597, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [597], 'd_hidden': [597], 'learning_rate': [597], 'num_hidden_layers': [597], 'seasonality_reg': [597], 'trend_reg': [597]}, 'vals': {'ar_reg': [0.002331425332884165], 'd_hidden': [13.0], 'learning_rate': [0.001615791896177118], 'num_hidden_layers': [18.0], 'seasonality_reg': [0.013800895890236474], 'trend_reg': [0.024608985799556338]}}",,,0,2023-05-16 15:20:28.912,2023-05-16 15:21:13.552,8.370899578233816,"{'ar_reg': [0.002331425332884165], 'd_hidden': [13.0], 'learning_rate': [0.001615791896177118], 'num_hidden_layers': [18.0], 'seasonality_reg': [0.013800895890236474], 'trend_reg': [0.024608985799556338]}"
