ds,y,AWND_x,PRCP_x,SNWD_x,SNOW_x,TMAX_x,TMIN_x,AWND_y,PRCP_y,SNWD_y,SNOW_y,TMAX_y,TMIN_y
2021-01-17,30,8.95,0.0,0.0,0.0,56.0,28.0,8.95,0.0,0.0,0.0,56.0,28.0
2021-01-18,31,7.83,0.0,0.0,0.0,61.0,28.0,7.83,0.0,0.0,0.0,61.0,28.0
2021-01-19,49,5.14,0.0,0.0,0.0,62.0,42.0,5.14,0.0,0.0,0.0,62.0,42.0
2021-01-20,51,4.92,0.14,0.0,0.0,49.0,33.0,4.92,0.14,0.0,0.0,49.0,33.0
2021-01-21,37,3.8,0.01,0.0,0.0,53.0,43.0,3.8,0.01,0.0,0.0,53.0,43.0
2021-01-22,34,7.61,0.0,0.0,0.0,54.0,37.0,7.61,0.0,0.0,0.0,54.0,37.0
2021-01-23,31,8.28,0.0,0.0,0.0,46.0,32.0,8.28,0.0,0.0,0.0,46.0,32.0
2021-01-24,22,3.58,0.8,0.0,0.0,55.0,40.0,3.58,0.8,0.0,0.0,55.0,40.0
2021-01-25,39,10.96,0.2,0.0,0.0,75.0,51.0,10.96,0.2,0.0,0.0,75.0,51.0
2021-01-26,47,7.83,0.0,0.0,0.0,59.0,42.0,7.83,0.0,0.0,0.0,59.0,42.0
2021-01-27,32,10.74,0.04,0.0,0.0,42.0,35.0,10.74,0.04,0.0,0.0,42.0,35.0
2021-01-28,38,7.38,0.0,0.0,0.0,42.0,30.0,7.38,0.0,0.0,0.0,42.0,30.0
2021-01-29,37,5.82,0.0,0.0,0.0,52.0,30.0,5.82,0.0,0.0,0.0,52.0,30.0
2021-01-30,24,11.18,0.09,0.0,0.0,60.0,46.0,11.18,0.09,0.0,0.0,60.0,46.0
2021-01-31,32,13.65,0.0,0.0,0.0,57.0,40.0,13.65,0.0,0.0,0.0,57.0,40.0
2021-02-01,47,10.51,0.0,0.0,0.0,49.0,33.0,10.51,0.0,0.0,0.0,49.0,33.0
2021-02-02,43,3.8,0.0,0.0,0.0,46.0,27.0,3.8,0.0,0.0,0.0,46.0,27.0
2021-02-03,42,5.37,0.0,0.0,0.0,52.0,25.0,5.37,0.0,0.0,0.0,52.0,25.0
2021-02-04,56,10.74,0.01,0.0,0.0,58.0,39.0,10.74,0.01,0.0,0.0,58.0,39.0
2021-02-05,46,5.37,0.0,0.0,0.0,58.0,25.0,5.37,0.0,0.0,0.0,58.0,25.0
2021-02-06,29,6.93,0.25,0.0,0.0,52.0,39.0,6.93,0.25,0.0,0.0,52.0,39.0
2021-02-07,34,9.62,0.0,0.0,0.0,39.0,32.0,9.62,0.0,0.0,0.0,39.0,32.0
2021-02-08,40,7.83,0.0,0.0,0.0,46.0,31.0,7.83,0.0,0.0,0.0,46.0,31.0
2021-02-09,41,9.17,0.0,0.0,0.0,44.0,31.0,9.17,0.0,0.0,0.0,44.0,31.0
2021-02-10,41,8.28,0.01,0.0,0.0,34.0,30.0,8.28,0.01,0.0,0.0,34.0,30.0
2021-02-11,19,10.29,0.24,0.0,0.1,31.0,27.0,10.29,0.24,0.0,0.1,31.0,27.0
2021-02-12,38,11.63,0.0,0.0,0.0,29.0,25.0,11.63,0.0,0.0,0.0,29.0,25.0
2021-02-13,29,11.41,0.0,0.0,0.0,32.0,22.0,11.41,0.0,0.0,0.0,32.0,22.0
2021-02-14,24,13.42,0.07,0.0,0.7,23.0,14.0,13.42,0.07,0.0,0.7,23.0,14.0
2021-02-15,14,12.75,0.69,3.1,7.7,14.0,7.0,12.75,0.69,3.1,7.7,14.0,7.0
2021-02-16,12,5.59,0.0,7.1,0.0,20.0,-1.0,5.59,0.0,7.1,0.0,20.0,-1.0
2021-02-17,14,8.72,0.66,7.1,11.8,21.0,15.0,8.72,0.66,7.1,11.8,21.0,15.0
2021-02-18,15,8.28,0.02,15.0,0.0,32.0,21.0,8.28,0.02,15.0,0.0,32.0,21.0
2021-02-19,17,3.8,0.0,11.0,0.0,34.0,9.0,3.8,0.0,11.0,0.0,34.0,9.0
2021-02-20,19,4.92,0.0,9.1,0.0,38.0,9.0,4.92,0.0,9.1,0.0,38.0,9.0
2021-02-21,28,5.82,0.06,5.1,0.0,53.0,16.0,5.82,0.06,5.1,0.0,53.0,16.0
2021-02-22,51,5.37,0.0,2.0,0.0,63.0,28.0,5.37,0.0,2.0,0.0,63.0,28.0
2021-02-23,50,9.17,0.0,0.0,0.0,74.0,37.0,9.17,0.0,0.0,0.0,74.0,37.0
2021-02-24,46,9.62,0.0,0.0,0.0,71.0,51.0,9.62,0.0,0.0,0.0,71.0,51.0
2021-02-25,52,11.41,0.27,0.0,0.0,54.0,43.0,11.41,0.27,0.0,0.0,54.0,43.0
2021-02-26,37,4.92,1.34,0.0,0.0,48.0,41.0,4.92,1.34,0.0,0.0,48.0,41.0
2021-02-27,23,4.25,0.18,0.0,0.0,53.0,45.0,4.25,0.18,0.0,0.0,53.0,45.0
2021-02-28,33,9.17,1.22,0.0,0.0,76.0,51.0,9.17,1.22,0.0,0.0,76.0,51.0
2021-03-01,34,8.05,0.0,0.0,0.0,51.0,38.0,8.05,0.0,0.0,0.0,51.0,38.0
2021-03-02,31,3.8,0.0,0.0,0.0,51.0,33.0,3.8,0.0,0.0,0.0,51.0,33.0
2021-03-03,37,4.47,0.0,0.0,0.0,68.0,32.0,4.47,0.0,0.0,0.0,68.0,32.0
2021-03-04,23,3.36,0.0,0.0,0.0,71.0,36.0,3.36,0.0,0.0,0.0,71.0,36.0
2021-03-05,38,9.17,0.0,0.0,0.0,51.0,41.0,9.17,0.0,0.0,0.0,51.0,41.0
2021-03-06,29,6.26,0.0,0.0,0.0,59.0,34.0,6.26,0.0,0.0,0.0,59.0,34.0
2021-03-07,27,4.47,0.0,0.0,0.0,64.0,33.0,4.47,0.0,0.0,0.0,64.0,33.0
2021-03-08,45,5.82,0.0,0.0,0.0,70.0,34.0,5.82,0.0,0.0,0.0,70.0,34.0
2021-03-09,45,8.72,0.0,0.0,0.0,75.0,41.0,8.72,0.0,0.0,0.0,75.0,41.0
2021-03-10,40,12.3,0.0,0.0,0.0,72.0,59.0,12.3,0.0,0.0,0.0,72.0,59.0
2021-03-11,46,9.62,0.0,0.0,0.0,73.0,63.0,9.62,0.0,0.0,0.0,73.0,63.0
2021-03-12,36,8.05,0.0,0.0,0.0,75.0,56.0,8.05,0.0,0.0,0.0,75.0,56.0
2021-03-13,32,7.83,0.0,0.0,0.0,68.0,52.0,7.83,0.0,0.0,0.0,68.0,52.0
2021-03-14,24,8.95,0.63,0.0,0.0,74.0,54.0,8.95,0.63,0.0,0.0,74.0,54.0
2021-03-15,36,7.61,0.01,0.0,0.0,76.0,50.0,7.61,0.01,0.0,0.0,76.0,50.0
2021-03-16,34,6.26,0.0,0.0,0.0,77.0,46.0,6.26,0.0,0.0,0.0,77.0,46.0
2021-03-17,36,11.18,1.21,0.0,0.0,74.0,56.0,11.18,1.21,0.0,0.0,74.0,56.0
2021-03-18,25,18.57,0.0,0.0,0.0,56.0,44.0,18.57,0.0,0.0,0.0,56.0,44.0
2021-03-19,27,10.74,0.0,0.0,0.0,62.0,42.0,10.74,0.0,0.0,0.0,62.0,42.0
2021-03-20,26,4.92,0.0,0.0,0.0,61.0,38.0,4.92,0.0,0.0,0.0,61.0,38.0
2021-03-21,21,6.26,0.0,0.0,0.0,68.0,39.0,6.26,0.0,0.0,0.0,68.0,39.0
2021-03-22,53,8.05,0.0,0.0,0.0,70.0,42.0,8.05,0.0,0.0,0.0,70.0,42.0
2021-03-23,33,10.51,0.76,0.0,0.0,73.0,54.0,10.51,0.76,0.0,0.0,73.0,54.0
2021-03-24,29,6.04,0.0,0.0,0.0,78.0,43.0,6.04,0.0,0.0,0.0,78.0,43.0
2021-03-25,24,8.72,1.28,0.0,0.0,67.0,51.0,8.72,1.28,0.0,0.0,67.0,51.0
2021-03-26,34,5.82,0.0,0.0,0.0,71.0,43.0,5.82,0.0,0.0,0.0,71.0,43.0
2021-03-27,18,5.14,0.26,0.0,0.0,82.0,54.0,5.14,0.26,0.0,0.0,82.0,54.0
2021-03-28,13,11.63,0.0,0.0,0.0,66.0,46.0,11.63,0.0,0.0,0.0,66.0,46.0
2021-03-29,26,6.93,0.0,0.0,0.0,70.0,39.0,6.93,0.0,0.0,0.0,70.0,39.0
2021-03-30,40,5.14,0.43,0.0,0.0,60.0,47.0,5.14,0.43,0.0,0.0,60.0,47.0
2021-03-31,36,12.53,0.0,0.0,0.0,62.0,43.0,12.53,0.0,0.0,0.0,62.0,43.0
2021-04-01,35,7.38,0.0,0.0,0.0,61.0,37.0,7.38,0.0,0.0,0.0,61.0,37.0
2021-04-02,29,4.92,0.0,0.0,0.0,57.0,33.0,4.92,0.0,0.0,0.0,57.0,33.0
2021-04-03,30,4.03,0.0,0.0,0.0,68.0,36.0,4.03,0.0,0.0,0.0,68.0,36.0
2021-04-04,26,5.37,0.0,0.0,0.0,75.0,41.0,5.37,0.0,0.0,0.0,75.0,41.0
2021-04-05,39,4.47,0.0,0.0,0.0,76.0,49.0,4.47,0.0,0.0,0.0,76.0,49.0
2021-04-06,42,8.28,0.0,0.0,0.0,78.0,51.0,8.28,0.0,0.0,0.0,78.0,51.0
2021-04-07,30,10.07,0.41,0.0,0.0,71.0,54.0,10.07,0.41,0.0,0.0,71.0,54.0
2021-04-08,44,9.84,0.0,0.0,0.0,76.0,45.0,9.84,0.0,0.0,0.0,76.0,45.0
2021-04-09,29,6.04,0.04,0.0,0.0,80.0,50.0,6.04,0.04,0.0,0.0,80.0,50.0
2021-04-10,27,12.3,0.07,0.0,0.0,68.0,49.0,12.3,0.07,0.0,0.0,68.0,49.0
2021-04-11,25,8.28,0.0,0.0,0.0,80.0,46.0,8.28,0.0,0.0,0.0,80.0,46.0
2021-04-12,40,5.82,0.0,0.0,0.0,84.0,52.0,5.82,0.0,0.0,0.0,84.0,52.0
2021-04-13,29,8.72,0.0,0.0,0.0,73.0,58.0,8.72,0.0,0.0,0.0,73.0,58.0
2021-04-14,35,8.05,0.54,0.0,0.0,62.0,50.0,8.05,0.54,0.0,0.0,62.0,50.0
2021-04-15,35,8.05,0.06,0.0,0.0,66.0,49.0,8.05,0.06,0.0,0.0,66.0,49.0
2021-04-16,47,7.61,0.04,0.0,0.0,59.0,51.0,7.61,0.04,0.0,0.0,59.0,51.0
2021-04-17,27,8.28,0.0,0.0,0.0,65.0,50.0,8.28,0.0,0.0,0.0,65.0,50.0
2021-04-18,26,6.26,0.0,0.0,0.0,65.0,46.0,6.26,0.0,0.0,0.0,65.0,46.0
2021-04-19,43,5.37,0.0,0.0,0.0,73.0,40.0,5.37,0.0,0.0,0.0,73.0,40.0
2021-04-20,40,11.18,0.0,0.0,0.0,77.0,37.0,11.18,0.0,0.0,0.0,77.0,37.0
2021-04-21,22,7.16,0.0,0.0,0.0,62.0,35.0,7.16,0.0,0.0,0.0,62.0,35.0
2021-04-22,48,4.7,0.0,0.0,0.0,62.0,38.0,4.7,0.0,0.0,0.0,62.0,38.0
2021-04-23,34,7.38,1.42,0.0,0.0,63.0,51.0,7.38,1.42,0.0,0.0,63.0,51.0
2021-04-24,25,9.4,0.52,0.0,0.0,68.0,51.0,9.4,0.52,0.0,0.0,68.0,51.0
2021-04-25,29,5.59,0.0,0.0,0.0,73.0,45.0,5.59,0.0,0.0,0.0,73.0,45.0
2021-04-26,45,9.17,0.0,0.0,0.0,83.0,50.0,9.17,0.0,0.0,0.0,83.0,50.0
2021-04-27,43,9.4,0.0,0.0,0.0,78.0,60.0,9.4,0.0,0.0,0.0,78.0,60.0
2021-04-28,36,7.61,0.01,0.0,0.0,81.0,68.0,7.61,0.01,0.0,0.0,81.0,68.0
2021-04-29,31,8.72,0.91,0.0,0.0,78.0,64.0,8.72,0.91,0.0,0.0,78.0,64.0
2021-04-30,44,5.14,0.0,0.0,0.0,78.0,57.0,5.14,0.0,0.0,0.0,78.0,57.0
2021-05-01,35,5.14,0.0,0.0,0.0,81.0,53.0,5.14,0.0,0.0,0.0,81.0,53.0
2021-05-02,45,5.59,0.33,0.0,0.0,70.0,63.0,5.59,0.33,0.0,0.0,70.0,63.0
2021-05-03,50,8.05,0.0,0.0,0.0,86.0,63.0,8.05,0.0,0.0,0.0,86.0,63.0
2021-05-04,36,11.41,0.1,0.0,0.0,81.0,56.0,11.41,0.1,0.0,0.0,81.0,56.0
2021-05-05,42,5.82,0.0,0.0,0.0,75.0,50.0,5.82,0.0,0.0,0.0,75.0,50.0
2021-05-06,31,10.29,0.0,0.0,0.0,82.0,51.0,10.29,0.0,0.0,0.0,82.0,51.0
2021-05-07,45,4.7,0.17,0.0,0.0,72.0,49.0,4.7,0.17,0.0,0.0,72.0,49.0
2021-05-08,23,9.62,0.0,0.0,0.0,85.0,54.0,9.62,0.0,0.0,0.0,85.0,54.0
2021-05-09,36,15.21,0.0,0.0,0.0,84.0,58.0,15.21,0.0,0.0,0.0,84.0,58.0
2021-05-10,45,9.17,0.03,0.0,0.0,61.0,52.0,9.17,0.03,0.0,0.0,61.0,52.0
2021-05-11,46,10.51,0.83,0.0,0.0,63.0,54.0,10.51,0.83,0.0,0.0,63.0,54.0
2021-05-12,43,10.07,0.0,0.0,0.0,70.0,54.0,10.07,0.0,0.0,0.0,70.0,54.0
2021-05-13,39,6.71,0.0,0.0,0.0,73.0,50.0,6.71,0.0,0.0,0.0,73.0,50.0
2021-05-14,62,3.8,0.0,0.0,0.0,74.0,47.0,3.8,0.0,0.0,0.0,74.0,47.0
2021-05-15,35,5.37,0.0,0.0,0.0,81.0,50.0,5.37,0.0,0.0,0.0,81.0,50.0
2021-05-16,33,6.71,0.0,0.0,0.0,82.0,58.0,6.71,0.0,0.0,0.0,82.0,58.0
2021-05-17,44,7.38,0.46,0.0,0.0,77.0,63.0,7.38,0.46,0.0,0.0,77.0,63.0
2021-05-18,48,9.4,1.1,0.0,0.0,81.0,66.0,9.4,1.1,0.0,0.0,81.0,66.0
2021-05-19,38,9.62,0.6,0.0,0.0,75.0,66.0,9.62,0.6,0.0,0.0,75.0,66.0
2021-05-20,35,10.07,0.1,0.0,0.0,82.0,68.0,10.07,0.1,0.0,0.0,82.0,68.0
2021-05-21,36,5.82,0.0,0.0,0.0,78.0,69.0,5.82,0.0,0.0,0.0,78.0,69.0
2021-05-22,39,4.47,0.0,0.0,0.0,85.0,62.0,4.47,0.0,0.0,0.0,85.0,62.0
2021-05-23,28,2.01,0.0,0.0,0.0,85.0,64.0,2.01,0.0,0.0,0.0,85.0,64.0
2021-05-24,39,3.58,0.0,0.0,0.0,86.0,63.0,3.58,0.0,0.0,0.0,86.0,63.0
2021-05-25,52,7.16,0.0,0.0,0.0,85.0,69.0,7.16,0.0,0.0,0.0,85.0,69.0
2021-05-26,47,7.83,0.0,0.0,0.0,86.0,70.0,7.83,0.0,0.0,0.0,86.0,70.0
2021-05-27,36,7.61,0.62,0.0,0.0,89.0,67.0,7.61,0.62,0.0,0.0,89.0,67.0
2021-05-28,46,10.51,0.14,0.0,0.0,83.0,62.0,10.51,0.14,0.0,0.0,83.0,62.0
2021-05-29,39,10.29,0.0,0.0,0.0,70.0,55.0,10.29,0.0,0.0,0.0,70.0,55.0
2021-05-30,19,7.38,0.0,0.0,0.0,70.0,56.0,7.38,0.0,0.0,0.0,70.0,56.0
2021-05-31,28,3.36,0.0,0.0,0.0,78.0,54.0,3.36,0.0,0.0,0.0,78.0,54.0
2021-06-01,40,6.49,1.88,0.0,0.0,71.0,63.0,6.49,1.88,0.0,0.0,71.0,63.0
2021-06-02,42,6.26,0.0,0.0,0.0,79.0,67.0,6.26,0.0,0.0,0.0,79.0,67.0
2021-06-03,39,4.92,0.0,0.0,0.0,83.0,65.0,4.92,0.0,0.0,0.0,83.0,65.0
2021-06-04,33,2.91,0.0,0.0,0.0,85.0,63.0,2.91,0.0,0.0,0.0,85.0,63.0
2021-06-05,35,3.13,0.04,0.0,0.0,76.0,66.0,3.13,0.04,0.0,0.0,76.0,66.0
2021-06-06,32,5.59,0.02,0.0,0.0,83.0,67.0,5.59,0.02,0.0,0.0,83.0,67.0
2021-06-07,37,6.71,0.85,0.0,0.0,79.0,68.0,6.71,0.85,0.0,0.0,79.0,68.0
2021-06-08,31,4.47,2.56,0.0,0.0,74.0,69.0,4.47,2.56,0.0,0.0,74.0,69.0
2021-06-09,42,3.36,1.69,0.0,0.0,88.0,70.0,3.36,1.69,0.0,0.0,88.0,70.0
2021-06-10,32,5.37,0.07,0.0,0.0,92.0,73.0,5.37,0.07,0.0,0.0,92.0,73.0
2021-06-11,42,6.49,0.0,0.0,0.0,91.0,73.0,6.49,0.0,0.0,0.0,91.0,73.0
2021-06-12,26,4.25,0.0,0.0,0.0,96.0,76.0,4.25,0.0,0.0,0.0,96.0,76.0
2021-06-13,28,6.93,0.0,0.0,0.0,94.0,76.0,6.93,0.0,0.0,0.0,94.0,76.0
2021-06-14,40,5.82,0.0,0.0,0.0,93.0,72.0,5.82,0.0,0.0,0.0,93.0,72.0
2021-06-15,33,4.92,0.0,0.0,0.0,93.0,69.0,4.92,0.0,0.0,0.0,93.0,69.0
2021-06-16,31,5.59,0.0,0.0,0.0,89.0,71.0,5.59,0.0,0.0,0.0,89.0,71.0
2021-06-17,37,6.93,0.0,0.0,0.0,90.0,73.0,6.93,0.0,0.0,0.0,90.0,73.0
2021-06-18,47,6.04,0.0,0.0,0.0,91.0,71.0,6.04,0.0,0.0,0.0,91.0,71.0
2021-06-19,32,3.8,0.0,0.0,0.0,91.0,68.0,3.8,0.0,0.0,0.0,91.0,68.0
2021-06-20,27,8.28,0.0,0.0,0.0,93.0,72.0,8.28,0.0,0.0,0.0,93.0,72.0
2021-06-21,37,9.17,0.0,0.0,0.0,89.0,65.0,9.17,0.0,0.0,0.0,89.0,65.0
2021-06-22,32,7.61,0.0,0.0,0.0,81.0,58.0,7.61,0.0,0.0,0.0,81.0,58.0
2021-06-23,34,4.25,0.0,0.0,0.0,87.0,57.0,4.25,0.0,0.0,0.0,87.0,57.0
2021-06-24,40,6.93,0.0,0.0,0.0,92.0,72.0,6.93,0.0,0.0,0.0,92.0,72.0
2021-06-25,40,10.74,0.0,0.0,0.0,93.0,77.0,10.74,0.0,0.0,0.0,93.0,77.0
2021-06-26,28,10.07,0.0,0.0,0.0,91.0,75.0,10.07,0.0,0.0,0.0,91.0,75.0
2021-06-27,33,9.4,0.0,0.0,0.0,92.0,75.0,9.4,0.0,0.0,0.0,92.0,75.0
2021-06-28,45,7.16,0.0,0.0,0.0,91.0,72.0,7.16,0.0,0.0,0.0,91.0,72.0
2021-06-29,40,4.7,0.0,0.0,0.0,92.0,73.0,4.7,0.0,0.0,0.0,92.0,73.0
2021-06-30,33,5.14,0.0,0.0,0.0,93.0,72.0,5.14,0.0,0.0,0.0,93.0,72.0
2021-07-01,56,5.14,0.53,0.0,0.0,89.0,75.0,5.14,0.53,0.0,0.0,89.0,75.0
2021-07-02,51,8.28,0.0,0.0,0.0,87.0,68.0,8.28,0.0,0.0,0.0,87.0,68.0
2021-07-03,43,6.26,0.0,0.0,0.0,84.0,63.0,6.26,0.0,0.0,0.0,84.0,63.0
2021-07-04,32,3.8,0.0,0.0,0.0,86.0,60.0,3.8,0.0,0.0,0.0,86.0,60.0
2021-07-05,33,3.58,0.0,0.0,0.0,89.0,66.0,3.58,0.0,0.0,0.0,89.0,66.0
2021-07-06,36,4.92,0.0,0.0,0.0,92.0,70.0,4.92,0.0,0.0,0.0,92.0,70.0
2021-07-07,47,4.25,0.0,0.0,0.0,93.0,73.0,4.25,0.0,0.0,0.0,93.0,73.0
2021-07-08,39,6.71,0.0,0.0,0.0,96.0,73.0,6.71,0.0,0.0,0.0,96.0,73.0
2021-07-09,46,10.51,0.0,0.0,0.0,93.0,76.0,10.51,0.0,0.0,0.0,93.0,76.0
2021-07-10,31,10.51,0.55,0.0,0.0,93.0,68.0,10.51,0.55,0.0,0.0,93.0,68.0
2021-07-11,21,8.72,0.49,0.0,0.0,83.0,68.0,8.72,0.49,0.0,0.0,83.0,68.0
2021-07-12,51,6.93,0.34,0.0,0.0,88.0,68.0,6.93,0.34,0.0,0.0,88.0,68.0
2021-07-13,39,5.37,0.0,0.0,0.0,91.0,69.0,5.37,0.0,0.0,0.0,91.0,69.0
2021-07-14,45,6.71,0.0,0.0,0.0,92.0,72.0,6.71,0.0,0.0,0.0,92.0,72.0
2021-07-15,28,8.28,0.0,0.0,0.0,91.0,74.0,8.28,0.0,0.0,0.0,91.0,74.0
2021-07-16,43,7.83,0.0,0.0,0.0,87.0,72.0,7.83,0.0,0.0,0.0,87.0,72.0
2021-07-17,34,4.92,0.38,0.0,0.0,81.0,72.0,4.92,0.38,0.0,0.0,81.0,72.0
2021-07-18,30,3.8,0.04,0.0,0.0,86.0,73.0,3.8,0.04,0.0,0.0,86.0,73.0
2021-07-19,47,6.71,0.02,0.0,0.0,86.0,72.0,6.71,0.02,0.0,0.0,86.0,72.0
2021-07-20,46,9.62,0.0,0.0,0.0,88.0,71.0,9.62,0.0,0.0,0.0,88.0,71.0
2021-07-21,40,8.05,0.0,0.0,0.0,89.0,71.0,8.05,0.0,0.0,0.0,89.0,71.0
2021-07-22,39,3.58,1.0,0.0,0.0,91.0,74.0,3.58,1.0,0.0,0.0,91.0,74.0
2021-07-23,42,2.91,0.22,0.0,0.0,92.0,74.0,2.91,0.22,0.0,0.0,92.0,74.0
2021-07-24,31,5.14,0.0,0.0,0.0,92.0,75.0,5.14,0.0,0.0,0.0,92.0,75.0
2021-07-25,35,3.8,0.0,0.0,0.0,96.0,75.0,3.8,0.0,0.0,0.0,96.0,75.0
2021-07-26,50,3.58,0.05,0.0,0.0,94.0,76.0,3.58,0.05,0.0,0.0,94.0,76.0
2021-07-27,38,2.91,0.0,0.0,0.0,96.0,78.0,2.91,0.0,0.0,0.0,96.0,78.0
2021-07-28,42,3.8,0.0,0.0,0.0,95.0,78.0,3.8,0.0,0.0,0.0,95.0,78.0
2021-07-29,47,2.46,0.0,0.0,0.0,96.0,74.0,2.46,0.0,0.0,0.0,96.0,74.0
2021-07-30,55,3.36,0.0,0.0,0.0,99.0,75.0,3.36,0.0,0.0,0.0,99.0,75.0
2021-07-31,39,6.71,0.0,0.0,0.0,99.0,77.0,6.71,0.0,0.0,0.0,99.0,77.0
2021-08-01,43,6.71,0.0,0.0,0.0,91.0,76.0,6.71,0.0,0.0,0.0,91.0,76.0
2021-08-02,45,6.04,0.03,0.0,0.0,88.0,72.0,6.04,0.03,0.0,0.0,88.0,72.0
2021-08-03,52,6.93,0.0,0.0,0.0,87.0,71.0,6.93,0.0,0.0,0.0,87.0,71.0
2021-08-04,48,4.7,0.0,0.0,0.0,87.0,67.0,4.7,0.0,0.0,0.0,87.0,67.0
2021-08-05,43,3.58,0.0,0.0,0.0,88.0,65.0,3.58,0.0,0.0,0.0,88.0,65.0
2021-08-06,32,2.91,0.05,0.0,0.0,86.0,69.0,2.91,0.05,0.0,0.0,86.0,69.0
2021-08-07,41,6.04,0.0,0.0,0.0,93.0,68.0,6.04,0.0,0.0,0.0,93.0,68.0
2021-08-08,36,8.05,0.0,0.0,0.0,94.0,72.0,8.05,0.0,0.0,0.0,94.0,72.0
2021-08-09,42,10.51,0.0,0.0,0.0,96.0,76.0,10.51,0.0,0.0,0.0,96.0,76.0
2021-08-10,32,8.72,0.0,0.0,0.0,98.0,75.0,8.72,0.0,0.0,0.0,98.0,75.0
2021-08-11,40,9.62,0.0,0.0,0.0,98.0,76.0,9.62,0.0,0.0,0.0,98.0,76.0
2021-08-12,66,8.05,0.0,0.0,0.0,98.0,76.0,8.05,0.0,0.0,0.0,98.0,76.0
2021-08-13,33,5.14,0.0,0.0,0.0,96.0,74.0,5.14,0.0,0.0,0.0,96.0,74.0
2021-08-14,32,4.7,0.0,0.0,0.0,87.0,74.0,4.7,0.0,0.0,0.0,87.0,74.0
2021-08-15,18,5.59,0.98,0.0,0.0,87.0,72.0,5.59,0.98,0.0,0.0,87.0,72.0
2021-08-16,50,6.71,0.0,0.0,0.0,89.0,68.0,6.71,0.0,0.0,0.0,89.0,68.0
2021-08-17,44,3.58,0.02,0.0,0.0,90.0,70.0,3.58,0.02,0.0,0.0,90.0,70.0
2021-08-18,39,3.13,0.1,0.0,0.0,86.0,73.0,3.13,0.1,0.0,0.0,86.0,73.0
2021-08-19,33,4.25,0.13,0.0,0.0,87.0,73.0,4.25,0.13,0.0,0.0,87.0,73.0
2021-08-20,51,6.93,0.0,0.0,0.0,90.0,74.0,6.93,0.0,0.0,0.0,90.0,74.0
2021-08-21,40,5.82,0.0,0.0,0.0,93.0,76.0,5.82,0.0,0.0,0.0,93.0,76.0
2021-08-22,31,3.8,0.0,0.0,0.0,95.0,76.0,3.8,0.0,0.0,0.0,95.0,76.0
2021-08-23,57,3.36,0.0,0.0,0.0,97.0,76.0,3.36,0.0,0.0,0.0,97.0,76.0
2021-08-24,40,3.58,0.0,0.0,0.0,96.0,75.0,3.58,0.0,0.0,0.0,96.0,75.0
2021-08-25,53,3.58,0.0,0.0,0.0,97.0,75.0,3.58,0.0,0.0,0.0,97.0,75.0
2021-08-26,53,5.37,0.0,0.0,0.0,96.0,75.0,5.37,0.0,0.0,0.0,96.0,75.0
2021-08-27,48,5.14,0.0,0.0,0.0,93.0,74.0,5.14,0.0,0.0,0.0,93.0,74.0
2021-08-28,35,6.04,0.0,0.0,0.0,93.0,73.0,6.04,0.0,0.0,0.0,93.0,73.0
2021-08-29,33,8.5,0.0,0.0,0.0,95.0,76.0,8.5,0.0,0.0,0.0,95.0,76.0
2021-08-30,54,12.3,0.0,0.0,0.0,88.0,73.0,12.3,0.0,0.0,0.0,88.0,73.0
2021-08-31,43,6.71,0.0,0.0,0.0,96.0,71.0,6.71,0.0,0.0,0.0,96.0,71.0
2021-09-01,41,8.05,0.0,0.0,0.0,100.0,74.0,8.05,0.0,0.0,0.0,100.0,74.0
2021-09-02,50,6.71,0.0,0.0,0.0,91.0,72.0,6.71,0.0,0.0,0.0,91.0,72.0
2021-09-03,35,4.47,0.0,0.0,0.0,89.0,68.0,4.47,0.0,0.0,0.0,89.0,68.0
2021-09-04,33,6.71,0.0,0.0,0.0,97.0,70.0,6.71,0.0,0.0,0.0,97.0,70.0
2021-09-05,27,5.82,0.01,0.0,0.0,82.0,69.0,5.82,0.01,0.0,0.0,82.0,69.0
2021-09-06,45,4.25,0.0,0.0,0.0,89.0,63.0,4.25,0.0,0.0,0.0,89.0,63.0
2021-09-07,53,4.03,0.0,0.0,0.0,92.0,60.0,4.03,0.0,0.0,0.0,92.0,60.0
2021-09-08,36,8.5,0.0,0.0,0.0,92.0,66.0,8.5,0.0,0.0,0.0,92.0,66.0
2021-09-09,46,5.14,0.0,0.0,0.0,90.0,60.0,5.14,0.0,0.0,0.0,90.0,60.0
2021-09-10,51,4.92,0.0,0.0,0.0,91.0,60.0,4.92,0.0,0.0,0.0,91.0,60.0
2021-09-11,25,6.26,0.0,0.0,0.0,90.0,62.0,6.26,0.0,0.0,0.0,90.0,62.0
2021-09-12,34,4.7,0.0,0.0,0.0,90.0,61.0,4.7,0.0,0.0,0.0,90.0,61.0
2021-09-13,46,6.71,0.0,0.0,0.0,89.0,69.0,6.71,0.0,0.0,0.0,89.0,69.0
2021-09-14,52,4.7,0.0,0.0,0.0,91.0,72.0,4.7,0.0,0.0,0.0,91.0,72.0
2021-09-15,34,5.82,0.0,0.0,0.0,89.0,68.0,5.82,0.0,0.0,0.0,89.0,68.0
2021-09-16,42,8.28,0.0,0.0,0.0,89.0,69.0,8.28,0.0,0.0,0.0,89.0,69.0
2021-09-17,31,6.71,0.82,0.0,0.0,86.0,70.0,6.71,0.82,0.0,0.0,86.0,70.0
